timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2024/01/17 23:08:59.757, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:08:59.858, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:08:59.960, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:00.061, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:00.163, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:09:00.264, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:09:00.366, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 34 %, 77213 MiB
2024/01/17 23:09:00.467, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 34 %, 77213 MiB
2024/01/17 23:09:00.569, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:00.670, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:00.772, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:00.874, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:00.975, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 95 %, 32 %, 77213 MiB
2024/01/17 23:09:01.077, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 95 %, 32 %, 77213 MiB
2024/01/17 23:09:01.179, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:01.281, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:01.382, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:09:01.484, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:09:01.585, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:01.687, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:01.789, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 27 %, 77213 MiB
2024/01/17 23:09:01.890, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 27 %, 77213 MiB
2024/01/17 23:09:01.992, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:02.094, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:02.196, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:02.298, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:02.400, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:02.503, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:02.605, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 91 %, 38 %, 77213 MiB
2024/01/17 23:09:02.707, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 91 %, 38 %, 77213 MiB
2024/01/17 23:09:02.808, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:02.911, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:03.013, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:03.115, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:03.216, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:03.318, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:03.419, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 33 %, 77213 MiB
2024/01/17 23:09:03.521, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 33 %, 77213 MiB
2024/01/17 23:09:03.622, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:03.723, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:03.825, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:03.926, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:04.027, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:04.129, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:04.230, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:04.332, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:04.433, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:04.535, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:04.636, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 26 %, 77213 MiB
2024/01/17 23:09:04.737, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 26 %, 77213 MiB
2024/01/17 23:09:04.839, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:04.940, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:05.042, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:05.143, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:05.245, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:05.347, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:05.448, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:05.550, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:05.651, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 25 %, 77213 MiB
2024/01/17 23:09:05.753, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 25 %, 77213 MiB
2024/01/17 23:09:05.855, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:05.956, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:06.058, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:06.160, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:06.261, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:06.363, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:06.464, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:06.566, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:06.668, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 91 %, 26 %, 77213 MiB
2024/01/17 23:09:06.769, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 91 %, 26 %, 77213 MiB
2024/01/17 23:09:06.870, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 26 %, 77213 MiB
2024/01/17 23:09:06.972, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 26 %, 77213 MiB
2024/01/17 23:09:07.074, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:07.175, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:07.277, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:07.379, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:07.481, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 26 %, 77213 MiB
2024/01/17 23:09:07.583, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 26 %, 77213 MiB
2024/01/17 23:09:07.685, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:07.787, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:07.889, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 35 %, 77213 MiB
2024/01/17 23:09:07.992, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 35 %, 77213 MiB
2024/01/17 23:09:08.094, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:08.195, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:08.297, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:08.398, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:08.500, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 95 %, 38 %, 77213 MiB
2024/01/17 23:09:08.602, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 95 %, 38 %, 77213 MiB
2024/01/17 23:09:08.703, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 99 %, 43 %, 77213 MiB
2024/01/17 23:09:08.805, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 99 %, 43 %, 77213 MiB
2024/01/17 23:09:08.906, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 43 %, 77213 MiB
2024/01/17 23:09:09.008, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 43 %, 77213 MiB
2024/01/17 23:09:09.110, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 99 %, 42 %, 77213 MiB
2024/01/17 23:09:09.211, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 99 %, 42 %, 77213 MiB
2024/01/17 23:09:09.313, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 38 %, 77213 MiB
2024/01/17 23:09:09.414, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 38 %, 77213 MiB
2024/01/17 23:09:09.516, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:09.617, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:09.719, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:09.821, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:09.922, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 38 %, 77213 MiB
2024/01/17 23:09:10.024, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 93 %, 38 %, 77213 MiB
2024/01/17 23:09:10.126, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 39 %, 77213 MiB
2024/01/17 23:09:10.228, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 39 %, 77213 MiB
2024/01/17 23:09:10.330, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:10.432, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:10.535, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 91 %, 29 %, 77213 MiB
2024/01/17 23:09:10.637, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 91 %, 29 %, 77213 MiB
2024/01/17 23:09:10.739, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:10.842, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:10.944, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:11.045, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:11.148, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:11.249, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:11.351, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:09:11.452, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:09:11.554, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 32 %, 77213 MiB
2024/01/17 23:09:11.656, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 32 %, 77213 MiB
2024/01/17 23:09:11.757, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:11.859, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:11.961, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:12.062, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:12.164, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 38 %, 77213 MiB
2024/01/17 23:09:12.265, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 38 %, 77213 MiB
2024/01/17 23:09:12.367, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 98 %, 40 %, 77213 MiB
2024/01/17 23:09:12.469, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 98 %, 40 %, 77213 MiB
2024/01/17 23:09:12.570, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:12.672, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:12.773, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:12.875, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 91 %, 35 %, 77213 MiB
2024/01/17 23:09:12.977, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 91 %, 35 %, 77213 MiB
2024/01/17 23:09:13.078, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:13.179, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:13.281, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:13.382, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:13.484, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:13.585, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:13.687, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:13.788, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:13.890, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 30 %, 77213 MiB
2024/01/17 23:09:13.992, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 30 %, 77213 MiB
2024/01/17 23:09:14.094, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
2024/01/17 23:09:14.196, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
2024/01/17 23:09:14.298, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
2024/01/17 23:09:14.400, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
2024/01/17 23:09:14.502, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 40 %, 77213 MiB
2024/01/17 23:09:14.604, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 40 %, 77213 MiB
2024/01/17 23:09:14.706, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:14.807, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:14.909, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:15.010, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:15.112, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:15.214, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:15.316, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 41 %, 77213 MiB
2024/01/17 23:09:15.417, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 41 %, 77213 MiB
2024/01/17 23:09:15.519, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
2024/01/17 23:09:15.620, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
2024/01/17 23:09:15.722, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 45 %, 77213 MiB
2024/01/17 23:09:15.824, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 45 %, 77213 MiB
2024/01/17 23:09:15.925, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 31 %, 77213 MiB
2024/01/17 23:09:16.027, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 31 %, 77213 MiB
2024/01/17 23:09:16.129, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:09:16.230, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 29 %, 77213 MiB
2024/01/17 23:09:16.332, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:16.434, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 27 %, 77213 MiB
2024/01/17 23:09:16.536, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:16.638, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:16.740, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:16.842, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 23:09:16.944, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 32 %, 77213 MiB
2024/01/17 23:09:17.046, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 32 %, 77213 MiB
2024/01/17 23:09:17.148, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:17.250, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:17.352, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:17.453, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:17.555, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 38 %, 77213 MiB
2024/01/17 23:09:17.657, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 38 %, 77213 MiB
2024/01/17 23:09:17.759, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:17.861, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:17.962, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:18.064, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 40 %, 77213 MiB
2024/01/17 23:09:18.166, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:18.268, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:18.369, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 39 %, 77213 MiB
2024/01/17 23:09:18.471, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 94 %, 39 %, 77213 MiB
2024/01/17 23:09:18.573, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:18.674, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:18.776, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 42 %, 77213 MiB
2024/01/17 23:09:18.878, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 42 %, 77213 MiB
2024/01/17 23:09:18.980, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:19.081, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 41 %, 77213 MiB
2024/01/17 23:09:19.183, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 92 %, 41 %, 77213 MiB
2024/01/17 23:09:19.285, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 92 %, 41 %, 77213 MiB
2024/01/17 23:09:19.386, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
2024/01/17 23:09:19.488, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
2024/01/17 23:09:19.590, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 70, 100 %, 44 %, 77213 MiB
